Unnamed: 0,Title,Verification_Status
,สธ.รับมอบชุดอุปกรณ์ ระบบตรวจวัดอุณหภูมิตู้เก็บวัคซีนโควิด 19 ควบคุมโซ่ความเย็น,ข่าวจริง
,โครงการบ้านล้านหลัง ระยะที่ 3 ให้สินเชื่อซื้อบ้านรายละไม่เกิน 1.5 ล้านบาท,ข่าวจริง
5827.0,นายกฯ สั่งแบล็คลิสต์โรงแรมที่ฉวยโอกาสขึ้นราคาจากโครงการเราไปเที่ยวกัน,ข่าวจริง
6182.0,กระทรวงศึกษาธิการ ปรับเลื่อนเวลาการเปิดภาคเรียนที่ 2564 จากเดิมวันที่ 1 มิ.ย. เป็นวันที่ 14 มิ.ย. ?,ข่าวจริง
7722.0,ไทยเฝ้าระวังโรคไข้หวัดนก H5N1 หลังพบผู้ป่วยเด็กติดเชื้อเสียชีวิตในประเทศเพื่อนบ้าน ,ข่าวจริง
,"เมื่อวันพุธที่ 8 พ.ค.67, 0900 น.อ.(ทร.) Marco Corsi ผชท.ทหาร อิตาลี/กรุงเทพฯ ซึ่งมีถิ่นพำนัก ณ สิงค์โปร์ เข้าเยี่ยมคำนับ รอง ปล.กห.(2) ผู้แทน ปล.กห. ณ ห้องพระบารมีปกเกล้า",ข่าวจริง
,ครม. อนุมัติขยายเวลาสินเชื่อเกษตรแปลงใหญ่ จ่ายเงินกู้ถึง 31 ธ.ค. 69 ขยายเวลาดำเนินโครงการถึง 30 มิ.ย. 75,ข่าวจริง
2272.0,ผู้โดยสารการบินไทยที่ได้ดำเนินการยื่นเรื่องขอคืนเงินค่าบัตรโดยสาร ก่อนวันที่ 14 ก.ย. 63 หากเอกสารสมบูรณ์แล้ว จะได้รับเงินคืนภายในวันที่ 31 ต.ค. 66 ,ข่าวจริง
,“กระทรวงอุตฯ” คุมผู้ทำและผู้นำเข้า “คาร์ซีท” ต้องได้มาตรฐาน มอก. เร่งให้มีผลบังคับใช้ภายในปี 2566,ข่าวจริง
7240.0,ไลน์ถามเรื่องงานในวันหยุด ลูกจ้างมีสิทธิได้รับเงิน 1 เท่า ,ข่าวจริง
4903.0,กำหนดความเร็วรถไม่เกิน 120 กม./ชม. วิ่งขวาสุดห้ามต่ำกว่า 100 กม./ชม. ?,ข่าวจริง
1271.0,ธ.ก.ส. ช่วยเกษตรกร 3 จังหวัดภาคใต้น้ำท่วม ออกมาตรการลดภาระหนี้เดิม-เสริมสภาพคล่อง ,ข่าวจริง
8628.0,รฟท. เปิดตัวรถไฟขบวนใหม่ SRT ROYAL BLOSSOM เปิดใช้บริการกลางปี 67 ,ข่าวจริง
,ธ.ก.ส. เปิดรับทำประกันภัยข้าวนาปี ปีการผลิต 2564,ข่าวจริง
4425.0,ขนส่งเปิดให้ลงทะเบียนจองคิวล่วงหน้า สำหรับทำใบขับขี่ใหม่ ,ข่าวจริง
,“สมศักดิ์” ควง สทนช. นั่งเฮลิคอปเตอร์ยาว ดูแม่น้ำชี จากอุบล-เลย-หนองบัวลำภู 643 กิโลเมตร เล็ง ต่อยอดโครงการบริหารจัดการน้ำ เผย ปี 67 มี 8 โครงการ ช่วยเพิ่มน้ำ 91 ล้าน ลบ.ม.,ข่าวจริง
1722.0,รัฐฯ เห็นชอบเพิ่มเงินกำนัน/ผู้ใหญ่บ้าน เริ่ม 1 ต.ค. 66 ,ข่าวจริง
9202.0,อนุมัติงบกลางฟรีค่าน้ำและค่าไฟสำหรับผู้ประสบภัยน้ำท่วม ในเดือน ก.ย. 67 ,ข่าวจริง
864.0,ไทย-เวียดนาม ยกระดับความสัมพันธ์เป็นหุ้นส่วนทางยุทธศาสตร์รอบด้าน ,ข่าวจริง
,รองนายกรัฐมนตรี เป็นประธานการแถลงข่าว โครงการแฟชั่นวีค ผ้าไหมไทย นานาชาติ ครั้งที่ 3 Thai Silk International Fashion Week,ข่าวจริง
7615.0,ประชาชนที่แจ้งเบาะแสเกี่ยวกับขบวนการยาเสพติด จะได้ส่วนแบ่ง 5 % จากทรัพย์สินที่ยึดได้ ?,ข่าวจริง
8070.0,อุทยานแห่งชาติทั่วประเทศ เปิดให้เข้าฟรีในวันที่ 28 ก.ค. นี้ ,ข่าวจริง
,สธ.เผยฉีดวัคซีนโควิดแล้ว 5.1 ล้านโดส ผู้เชี่ยวชาญสรุปผล 12 รายเสียชีวิตไม่เกี่ยวกับวัคซีน,ข่าวจริง
,พิมพ์ภัทรา” เผย คณะกรรมการขนย้ายกากแคดเมียมฯ แจงแผนการขนย้ายกับอุตสาหกรรมจังหวัด ตาก สมุทรสาคร และชลบุรี เรียบร้อยแล้ว พร้อมชี้แจงประชาชนในพื้นที่ต่าง ๆ ให้เข้าใจตรงกัน ,ข่าวจริง
1136.0,กระทรวงการต่างประเทศร่วมกับกัมพูชา จัดตั้ง Hotline แก้ปัญหาฝุ่นหมอกควันข้ามพรมแดน ,ข่าวจริง
2840.0,ครม. กำหนดสินค้าควบคุม ปี 2566 จำนวน 5 รายการ ,ข่าวจริง
,​นายกรัฐมนตรี ห่วงใยประชาชนจากสภาพอากาศที่เปลี่ยนแปลงในช่วงนี้ สั่งทุกหน่วยงานเตรียมพร้อมดูแลช่วยเหลือประชาชนที่ได้รับความเดือดร้อน,ข่าวจริง
,Tourists urged to download “Tourist Police i lert u” mobile application while in Thailand,ข่าวจริง
319.0,ประกันสังคม ให้สิทธิผู้ประกันตนป่วยข้อเข่าเสื่อม สามารถรักษาด้วยพลาสมาคุณภาพสูง ,ข่าวจริง
,ภูเก็ตวาง 5 มาตรการรองรับ Phuket Sandbox,ข่าวจริง
,​รมว.สุชาติ เปิดงาน “คุณวุฒิวิชาชีพ คุณวุฒิของคนทำมาหากิน” มุ่งพัฒนาแรงงาน มีวุฒิเพิ่ม มีรายได้ มีคุณภาพชีวิตที่ดี,ข่าวจริง
2739.0,"กรมประมงเตรียมปิดอ่าวไทย 15 ก.พ. – 14 มิ.ย. 66 เพื่อให้สัตว์ทะเลวางไข่ ฝ่าฝืนปรับ 5,000 บาท – 30 ล้านบาท ",ข่าวจริง
,รมว.เกษตร แต่งตั้ง “ธนดล” เป็นประธานคณะทำงานการตรวจสอบและพิจารณาความผิดเกี่ยวกับผู้ได้รับการจัดที่ดินและผู้ถือครองที่ดินโดยมิชอบในเขตปฏิรูปที่ดิน,ข่าวจริง
,รัฐบาลโชว์ส่งออกสินค้าเกษตร-ผลไม้โตต่อเนื่อง พร้อมดัน เสาวรส สละ  สนใบพาย ไปจีน,ข่าวจริง
6968.0,กระทรวงแรงงานมีตำแหน่งงานว่าง 1.5 แสนอัตรา รองรับผู้ว่างงาน ,ข่าวจริง
3855.0,สธ. เตรียมกระจายต้นกล้ากัญชา 1 ล้านต้น เริ่มแจก 1 พันต้น ระหว่างวันที่ 10 – 12 มิ.ย. 65 นี้ ,ข่าวจริง
,โฆษกรัฐบาลเผย “นายกฯ”ปลื้มโครงการภูเก็ตแซนด์บ็อกซ์ เดินหน้าขับเคลื่อนเปิดพื้นที่พลิกโฉมประเทศไทยด้านท่องเที่ยว มั่นใจ 1 พ.ย. เปิด 5 จังหวัดรับต่างชาติหารายได้เข้าประเทศ,ข่าวจริง
,รัฐบาลโดยกรมชลประทาน เตรียมเปิดจ้างแรงงานชลประทาน จำนวน 8.6 หมื่นคนทั่วประเทศ ระยะเวลาจ้าง 3-10 เดือน,ข่าวจริง
5966.0,กทม. คุมเข้ม เวลา 19.00 – 06.00 น. งดนั่งทานอาหารที่ร้าน ให้ซื้อกลับบ้านเท่านั้น เริ่ม 5 ม.ค. 64 ?,ข่าวจริง
8373.0,นายกฯ ดันแผนส่งเสริมลงทุนผลิตรถยนต์ไฟฟ้า เตรียมพร้อมเป็นฐานผลิตอาเซียน ,ข่าวจริง
2750.0,ต่อเล็บปลอมบ่อย เสี่ยงติดเชื้อที่เล็บ และนิ้วมือ ,ข่าวจริง
8133.0,กรมทรัพย์สินทางปัญญาขึ้นทะเบียนทุเรียนทองผาภูมิเป็นสินค้า GI ,ข่าวจริง
2325.0,รฟท. เพิ่มตู้ปรับอากาศพ่วงกับขบวนรถชานเมืองในเส้นทางกรุงเทพ – ฉะเชิงเทรา ,ข่าวจริง
,ไวรัสโควิด-19 แพร่กระจายได้เฉพาะในอากาศหนาว ไม่แพร่ในอากาศร้อนชื้น จริงหรือไม่ ??,ข่าวจริง
,รองโฆษกฯ รัดเกล้า ย้ำ นายกฯ นั่งเป็นประธานกรรมการบอร์ดอีวี คือหมุดหมายที่ดีของการผลักดันให้ประเทศไทยเป็นศูนย์กลางผลิตรถ EV ของโลก ,ข่าวจริง
,ปลัด มท. ประชุมผู้ว่าฯ ทุกจังหวัด เน้นย้ำ ชาวมหาดไทยต้องมุ่งมั่นตั้งใจทำหน้าที่ข้าราชการที่ดีในพระบาทสมเด็จพระเจ้าอยู่หัว สนองพระราชปณิธาน “ประเทศชาติมั่นคง ประชาชนมีความสุข”,ข่าวจริง
558.0,โครงการปุ๋ยคนละครึ่ง สนับสนุนเงินช่วยเหลือเกษตรกรในการซื้อปุ๋ย ,ข่าวจริง
811.0,4 อาหารไม่ควรแช่ตู้เย็นนาน เสี่ยงอันตรายต่อร่างกาย ,ข่าวจริง
912.0,"ธ.ก.ส. จัดโครงการสินเชื่อเงินด่วนคนดี ให้สมาชิก อสม. และ อสส. รายละไม่เกิน 20,000 บาท ",ข่าวจริง
,หนุนใช้ศูนย์ Excellence Training Center พัฒนาทักษะดิจิทัลให้แรงงานไทย ลดปัญหาถูกเลิกจ้าง,ข่าวจริง
,รมว.วธ. เป็นประธานพิธีบำเพ็ญกุศลอุทิศถวายพระราชกุศล แด่พระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร เนื่องในวันคล้ายวันพระบรมราชสมภพ ๕ ธันวาคม ๒๕๖๓,ข่าวจริง
,​ปลัดฯ ณัฐพล นำทีม ขับเคลื่อนโครงการและกิจกรรมเฉลิมพระเกียรติพระบาทสมเด็จพระเจ้าอยู่หัว เนื่องในโอกาสพระราชพิธีมหามงคลเฉลิมพระชนมพรรษา 6 รอบ 28 กรกฎาคม 2567,ข่าวจริง
3788.0,คปภ. เพิ่มทางเลือกให้ผู้ใช้รถจักรยานยนต์ต่ออายุประกัน พ.ร.บ. ได้ จากปีต่อปี เป็น 3 – 5 ปี ,ข่าวจริง
5163.0,เตรียมรองรับคนไทย ที่ทยอยเดินทางกลับจากต่างประเทศกว่า 7 พันคน ,ข่าวจริง
,"""ปลัดกระทรวงกลาโหม ตรวจเยี่ยมความคืบหน้าการก่อสร้างอาคารที่พัก ร้านค้าสวัสดิการ สป. หวังกำลังพล ชุมชน ประชาชนได้ประโยชน์ร่วมกัน""",ข่าวจริง
2397.0,25 เม.ย.เวลา 03.00 น.เกิดเเผ่นดินไหวขนาด 7.1 ริกเตอร์ ความลึก 15 เมตร ประเทศอินโดนิเซีย ,ข่าวจริง
,​PM pleased that Thailand has continuously gained confidence in hosting regional sporting events.,ข่าวจริง
,รมช.มนัญญา แถลงข่าวเตรียมจัดงาน “เทศกาลโคนมแห่งชาติ” ประจำปี 2564,ข่าวจริง
1807.0,ตรวจพบยาชนิดใหม่ “ฟลูอัลปราโซแลม” ใน Erimin 5 ,ข่าวจริง
7082.0,สปสช. เพิ่มสิทธิประโยชน์บัตรทอง บรรจุยาแผนไทยที่มีส่วนผสมของกัญชา 3 รายการ ,ข่าวจริง
4095.0,ขสมก. หยุดการเดินรถโดยสาร สาย 7 คลองขวาง-หัวลำโพง ตั้งแต่วันที่ 1 มี.ค. 65 ,ข่าวจริง
1193.0,ขยายถนน ทล. 2023 สาย อ.กุมภวาปี – บ.โนนสวรรค์ เพื่อรองรับการจราจร ,ข่าวจริง
,ธ.ก.ส. จับรางวัลชำระดีมีโชค ครั้งที่ 1 มอบโชคกว่า 128 ล้านบาท หนุนลูกค้าปรับเปลี่ยนพฤติกรรมชำระหนี้ที่สอดคล้องกับรายได้และลดภาระหนี้อย่างยั่งยืน,ข่าวจริง
,พม. จัดใหญ่งาน Market Fair “เรารู้ คุณทำได้” มุ่งเพิ่มอัตราการจ้างงานกลุ่มเปราะบาง สร้างรายได้อย่างยั่งยืน,ข่าวจริง
1007.0,รับประทานผลไม้สดหรืออบแห้ง ผักสด ถั่วต่าง ๆ เหมาะกับผู้เป็นอาการวัยทอง ,ข่าวจริง
,“5 เดือน ทะลุ 3 หมื่นล้านเหรียญสหรัฐ” หนุนผู้ประกอบการไทยใช้สิทธิ FTA,ข่าวจริง
9109.0,กระทรวงการคลังร่วมกับ 7 แบงก์รัฐ ออกมาตรการเร่งด่วน ช่วยผู้ประสบภัยน้ำท่วม ,ข่าวจริง
,ปลัด สธ. เผย น้ำท่วม “นราธิวาส” กระทบ 3 รพ. แต่ยังเปิดบริการได้ กำชับเฝ้าระวัง-จัดทีมบริการประชาชน,ข่าวจริง
,นายกรัฐมนตรีรับทราบข้อมูลประชาชนช่วยแจ้งเบาะแส การกระทำผิดเกี่ยวกับโควิด-19 ผ่าน 1111 แล้วกว่า 237 เรื่อง,ข่าวจริง
6984.0,ครม. อนุมัติอุทยานแห่งชาติภูกระดึง และเขตรักษาพันธุ์สัตว์ป่าภูเขียว-อุทยานแห่งชาติน้ำหนาว เป็นอุทยานมรดกแห่งอาเซียน ,ข่าวจริง
2914.0,"จ่ายผ่านบัตร PLAY บนแอปฯ เป๋าตัง ครบ 1,000 บาท/บัตร/เดือน รับเงินคืน 45 บาท/เดือน ถึง 28 ก.พ. 66 ?",ข่าวจริง
7419.0,กรมวิทย์ฯ เผยไทยยังไม่พบโควิด 19 สายพันธุ์ BQ.1.1 และสายพันธุ์ XBB ,ข่าวจริง
5408.0,ผู้ว่าฯ กทม. ขอความร่วมมือไม่หิ้วถุงพลาสติกมาติดต่อหน่วยงานสังกัด กทม. ทุกแห่ง ,ข่าวจริง
7943.0,Unesco ประกาศให้ “โคราชจีโอพาร์ค” เป็นอุทยานธรณีโลก ,ข่าวจริง
6127.0,ประกันสังคม เยียวยาลูกจ้างที่ได้รับผลกระทบจากโควิด-19 จากการหยุด-ปิดกิจการ ,ข่าวจริง
,รองปลัด.กษ.เป็นประธานการประชุมคณะอนุกรรมการพืชสวน ครั้งที่ 3/2566,ข่าวจริง
3964.0,"กฟผ. เปิดลงทะเบียนล้างแอร์ฟรี 10,000 สิทธิ์ เริ่ม 18 เม.ย. 65 ",ข่าวจริง
381.0,รัฐบาลมีนโยบายตัดสิทธิ์เพิ่ม 3 กลุ่ม ในโครงการเงินดิจิทัลวอลเล็ต ,ข่าวจริง
117.0,อุทยานแห่งชาติทุ่งแสลงหลวง ประกาศปิดการท่องเที่ยวน้ำตกแก่งโสภาเป็นการชั่วคราว ,ข่าวจริง
2062.0,อก. ชวนใช้บริการ i.Industry แบบ One Stop Service ,ข่าวจริง
8758.0,โครงการอาชีวะคลายร้อนทั่วไทย ลงทะเบียนบริการล้างแอร์ฟรี ,ข่าวจริง
4780.0,โทรคมนาคมแห่งชาติ ลดค่าโทรต่างประเทศเหลือ 1.50 บาท ,ข่าวจริง
6490.0,สปน. เชิญชวนประชาชนร่วมบริจาคเงินสนับสนุนการพัฒนาวิจัย วัคซีนโควิด19 ,ข่าวจริง
6419.0,ครม. มีมติจัดซื้อ วัคซีนแอสตร้าเซนเนก้า จำนวน 60 ล้านโดส สำหรับปี 2565 ,ข่าวจริง
3920.0,โรงพยาบาลศิริราช เลือดขาดแคลนทุกกรุ๊ป ,ข่าวจริง
,ศบค. เคาะปรับระดับโซนสีพื้นที่ใหม่ พร้อมวางแนวทางจัดงานปีใหม่ – ปรับมาตรการเข้าประเทศ,ข่าวจริง
6709.0,ครม. เห็นชอบเพิ่มวันลาคลอดข้าราชการอีก 8 วัน และให้ลาเพิ่มได้อีก 90 วัน โดยรับเงินเดือน 50% ,ข่าวจริง
2297.0,สถาบันสุขภาพเด็กแห่งชาติฯ เปิดจุดฉีดวัคซีนโมเดอร์นา ไบวาเลนท์ เข็มกระตุ้น สำหรับเด็ก 12 ปีขึ้นไป ,ข่าวจริง
627.0,รัฐบาลร่วมกับภาคเอกชน จัดถ่ายทอดสดการแข่งขันฟุตบอลยูโร 2024 ,ข่าวจริง
,นายกฯ แจงสภาฯ ยืนยันไม่มีการแบ่งแยกจัดสรรงบฯ ,ข่าวจริง
4769.0,ธปท. จัดมหกรรมออนไลน์ ไกล่เกลี่ยหนี้บัตรเครดิตและสินเชื่อส่วนบุคคล เริ่ม 14 ก.พ. 64 ,ข่าวจริง
419.0,สปสช. ร่วมมือกับ สมบัติทัวร์ จัดรถรับ-ส่ง ผู้ป่วยมะเร็งสิทธิบัตรทอง ส่งต่อการรักษาจาก ตจว. มา กทม. ,ข่าวจริง
,รองปลัดกระทรวงเกษตรและสหกรณ์ ร่วมประชุมหารือเพื่อขับเคลื่อนโครงการซ่อมแซมแหล่งน้ำขนาดเล็กของส่วนราชการที่ยังไม่ได้ถ่ายโอนให้กับองค์กรปกครองส่วนท้องถิ่น ปี พ.ศ.2565 - 2570,ข่าวจริง
8595.0,"กฟน. ร่วมกับ คิวช่าง มอบส่วนลดล้างแอร์ราคาพิเศษ จำนวน 10,000 สิทธิ์ ",ข่าวจริง
,รองปลัดกระทรวงอุตสาหกรรม ลงพื้นที่เยี่ยมชม สหกรณ์การเกษตรห้วยคต จำกัด,ข่าวจริง
1187.0,สปสช. แจ้งคนไทยต่างแดนสามารถใช้สิทธิบัตรทอง พบหมอออนไลน์ผ่าน 4 แอปพลิเคชัน ฟรี ,ข่าวจริง
3120.0,เปิดสมัครสอบชิงทุนรัฐบาล สำนักงาน ก.พ.เปิดสอบแข่งขันสำหรับปี 66 ?,ข่าวจริง
,กระทรวงแรงงานและกระทรวงการท่องเที่ยวและกีฬา ชี้แจงข้อเรียกร้องให้เยียวยาและฉีดวัคซีนกลุ่มมัคคุเทศก์,ข่าวจริง
2916.0,สปส. มอบของขวัญปีใหม่ 2566 ฟรีค้นหาความเสี่ยงโรคหลอดเลือดและโรคหัวใจในสถานประกอบการนำร่อง 7 จังหวัด ?,ข่าวจริง
7325.0,พม่าเปิดให้นักท่องเที่ยวชาวไทยพักในประเทศได้ไม่เกิน 14 วัน โดยไม่ต้องยื่นขอวีซ่า ,ข่าวจริง
,แจ้งข่าว! สำหรับผู้ประกันตนมาตรา 33 และ 39 ที่ประสงค์ขอรับเงินสงเคราะห์บุตร 800 บาท/บุตร 1 คน/เดือน,ข่าวจริง
4127.0,กรมเจ้าท่า แจ้งความดำเนินคดีบริษัทฯ เหตุทำน้ำมันดิบค้างท่อรั่วไหลออกสู่ทะเลระยอง ,ข่าวจริง
,​พระบาทสมเด็จพระเจ้าอยู่หัวทรงพระกรุณาโปรดเกล้าฯ พระราชทานผ้าพระกฐินให้วธ.นำไปถวายพระสงฆ์ที่จำพรรษา ณ วัดสุวรรณารามราชวรวิหาร กรุงเทพฯ จัดทำหนังสือองค์ความรู้ เผยแพร่แหล่งเรียนรู้ ,ข่าวจริง
4025.0,ไปรษณีย์ไทยจัดโปร SUNDAY เปย์ 19 บาท ส่งพัสดุ EMS ในวันอาทิตย์ราคาประหยัด ,ข่าวจริง
5302.0,การบินไทยประกาศยกเลิกเที่ยวบินไปอิตาลี เหตุ COVID-19 ,ข่าวจริง
8563.0,ฟินแลนด์ระงับการรับคำร้องขอตรวจลงตรา Schengen Visa ของคนไทยที่จะเข้าไปทำงานเก็บผลไม้ป่า ,ข่าวจริง
642.0,"อนุมัติเงินดิจิทัลวอลเล็ต 10,000 บาท กลุ่มเปราะบาง หรือผู้ที่ถือบัตรคนจน เป็นกลุ่มแรก ภายใน 30 ก.ย. 67 ",ข่าวจริง
2238.0,รถไฟฟ้าฯสายสีเหลือง พร้อมเริ่มให้ประชาชนร่วมทดสอบการเดินรถเสมือนจริง (Trial Run) ,ข่าวจริง
,บอร์ด EV ไฟเขียวตั้งคณะอนุฯ ยานยนต์ไฟฟ้าดัดแปลง (EV Conversion) กระทรวงอุตฯ ดึง 29 หน่วยงานร่วมกำหนดแนวทางการขับเคลื่อน,ข่าวจริง
2462.0,ช่วงเทศกาลสงกรานต์ หากเจ็บป่วยฉุกเฉินระดับวิกฤติ เข้ารักษาได้ทุก รพ.ที่อยู่ใกล้ ,ข่าวจริง
4179.0,ศูนย์ฉีดวัคซีนกลางบางซื่อ เปิดให้ประชาชนทั่วไปจองคิวฉีดวัคซีนโควิด-19 เข็ม 4 ผ่านเครือข่ายมือถือ ,ข่าวจริง
,"ครม. อนุมัติ ""สถานบริการในเมืองการบิน” เปิดได้ 24 ชม.",ข่าวจริง
,ลงทุนอย่างมั่นใจกับพันธบัตรออมทรัพย์ เริ่มจำหน่ายวันที่ 6 มีนาคม 2567,ข่าวจริง
,SME D Bank ยืนหนึ่งพัฒนาเอสเอ็มอีไทย ยกทัพ 13 กิจกรรมเสริมแกร่ง พร้อมเสิร์ฟตลอดเดือน มิ.ย. 66,ข่าวจริง
798.0,ใช้ช้อนขูดลิ้นตั้งแต่โคนลิ้นถึงปลายลิ้น ช่วยลดแบคทีเรียและเซลล์ที่ตายแล้วที่เป็นสาเหตุของกลิ่นปาก ,ข่าวจริง
,กระทรวงการคลังเปิดประชาชนลงทะเบียน/ยืนยันรับสิทธิ เข้าร่วมโครงการ คนละครึ่ง เฟส5 พรุ่งนี้ (19 ส.ค.) เป็นต้นไป,ข่าวจริง
5523.0,ผู้ป่วยไวรัสโคโรนา จ.นครปฐม ผลตรวจเป็นลบ สธ.รับมือเข้ม ชี้ชัดไม่พบการระบาดในไทย ,ข่าวจริง
,ผู้ช่วยรัฐมนตรีประจำกระทรวงยุติธรรม เป็นประธานการประชุมกรรมการขับเคลื่อนร่างกฎหมายเฝ้าระวังผู้พ้นโทษในคดีร้ายแรงที่เป็นอันตรายต่อสังคม ผ่านระบบการประชุมทางไกล,ข่าวจริง
9177.0,รากบัวช่วยแก้ร้อนใน บำรุงอวัยวะภายใน ,ข่าวจริง
6974.0,การเจาะหู เสี่ยงเป็นคีลอยด์และแผลสามารถขยายใหญ่ได้เรื่อยๆ ,ข่าวจริง
,นายกฯ พร้อมครม.เยี่ยมชมสถานีกลางบางซื่อ และทดสอบนั่งรถไฟชานเมืองสายสีแดง ยกระดับ “ระบบคมนาคมขนส่งทางราง”  แนะเพิ่มกิจกรรมทางเศรษฐกิจตลอดแนวเส้นทางตั้งแต่ต้นทาง กลางทาง ปลายทาง ,ข่าวจริง
,กรมทางหลวง แก้ปัญหาดินสไลด์ทับผิวจราจร บน ทล.4 กระบุรี - หงาว จ.ระนอง แล้วเสร็จ,ข่าวจริง
7122.0,"เขตบางขุนเทียนนำร่องแจกผ้าอนามัยฟรี 20,000 ชิ้น ให้นักเรียน 16 รร.สังกัด กทม. ",ข่าวจริง
,โฆษกรัฐบาลเผย นายกฯ ยินดี องค์กรเอกชนเชื่อมั่นและขานรับนโยบาย BCG ตอบโจทย์ความยั่งยืนของไทย,ข่าวจริง
804.0,หลังจากหย่าผู้ชายสามารถจดทะเบียนสมรสต่อได้ทันที แต่ผู้หญิงต้องรอ 310 วัน ,ข่าวจริง
,SME D Bank ติดปีกเอสเอ็มอีไทยพิชิตตลาดอินเดีย เติมความรู้เสริมแกร่ง ดันโชว์ศักยภาพงานแฟร์ระดับโลก ณ นครมุมไบ,ข่าวจริง
3080.0,BTS เปิดให้ขึ้นฟรี สำหรับผู้ที่พาพ่อมาด้วย ในวันที่ 5 ธ.ค. 65 ,ข่าวจริง
,พระราชินี เสด็จฯเยือนสเปนเป็นการส่วนพระองค์ เพื่อทรงร่วมแข่งกีฬาเรือใบ “ Puerto Portals 52 Super Sailing Week”,ข่าวจริง
,กระทรวงเกษตรและสหกรณ์ จัดพิธีถวายราชสักการะ น้อมรำลึกในพระมหากรุณาธิคุณ รัชกาลที่ 9  เนื่องในวันพระบิดาแห่งฝนหลวง ประจำปี 2563,ข่าวจริง
4984.0,ครม. อนุมัติวันหยุดยาว 2 ช่วง 19-22 พ.ย. และ 10-13 ธ.ค. 2563 ?,ข่าวจริง
,รองปลัดเกษตรฯ อำพันธุ์ มั่นใจโครงการยกระดับแปลงใหญ่ฯ,ข่าวจริง
2399.0,เปิดจุดฉีดวัคซีนโควิด 19 ในโรงพยาบาลและหน่วยงานสังกัดกรมการแพทย์ทั่วประเทศ ,ข่าวจริง
,คำกล่าว พลเอก ประยุทธ์ จันทร์โอชา นายกรัฐมนตรี เนื่องในโอกาสต้อนรับเดือนรอมฎอน ประจำปี 2565,ข่าวจริง
5245.0,เปิด 6 ข้อห้าม ใน พ.ร.ก.ฉุกเฉิน คุมการระบาด COVID-19 ,ข่าวจริง
,หน.ผตร.วิษณุ ตรวจเยี่ยมหมู่บ้านอุตสาหกรรมสร้างสรรค์ชุมชนปากน้ำประแส จ.ระยอง ชื่นชมสมาชิกมีความเข้มแข็ง สามารถสร้างอาชีพชูจุดเด่นแหล่งท่องเที่ยวอันเป็นเอกลักษณ์,ข่าวจริง
2743.0,ผลวิจัยเผย PM 2.5 ทำร้ายผิวหนัง เซลล์ทำงานผิดปกติ เกิดการอักเสบและแก่เร็ว ,ข่าวจริง
7604.0,สายชาร์จรูปแบบใหม่สามารถดูดข้อมูลส่วนตัวจากมือถือได้ทันที เพียงเสียบชาร์จ ,ข่าวจริง
7210.0,"กดซื้อสลากดิจิทัลเลขชุดในเป๋าตังเพื่อนำมาขายต่อเกินราคา มีโทษปรับไม่เกิน 10,000 บาท ",ข่าวจริง
6814.0,สักบริเวณร่องก้น เสี่ยงติดเชื้อในกระแสเลือด ,ข่าวจริง
5369.0,กรมขนส่งทางบกลดภาษีคนใช้รถยนต์ไฟฟ้า ,ข่าวจริง
4337.0,มองหน้าจอสมาร์ทโฟน แท็บเลต คอมพิวเตอร์ เป็นเวลานาน ทำให้เกิดภาวะโรคสายตาสั้นเทียมได้ ,ข่าวจริง
728.0,เตรียมผลักดันเทศกาลลอยกระทงเป็น world event ,ข่าวจริง
9181.0,หัวฝักบัวที่ไม่ได้ทำความสะอาด อาจมีแบคทีเรียมากกว่าโถสุขภัณฑ์ ,ข่าวจริง
4396.0,ซื้อ-ขายใบกระท่อม ไม่ต้องขออนุญาตกับทางอย. ,ข่าวจริง
2362.0,บัตรประจำตัวประชาชนหาย สามารถยื่นเรื่องทำใหม่ได้ทันที ?,ข่าวจริง
4093.0,สปสช. เตรียมแจกชุดตรวจ ATK แก่ประชาชนกลุ่มเสี่ยง เฟส 2 เริ่ม 1 มี.ค.นี้ ,ข่าวจริง
4490.0,บขส. เปิดให้บริการเดินรถ 26 เส้นทาง เริ่ม 1 ก.ย. 64 ,ข่าวจริง
,ช้าก่อน! ไม่มีฉีดวัคซีนโควิดแบบ Walk in ที่สถานีกลางบางซื่อ,ข่าวจริง
110.0,เร่งศึกษาแอปฯ ทางรัฐ ช่วยเตือนภัยพิบัติ พร้อมส่ง SMS แจ้งเตือนภัยพิบัติแก่ประชาชน ,ข่าวจริง
,นายกฯ มอบโล่ประกาศเกียรติคุณ ประกาศนียบัตรแก่หน่วยงาน/องค์กรผู้มีคุโณปการต่ออุตสาหกรรมท่องเที่ยวไทยภายใต้โครงการ “Workation Thailand” ทํางานเที่ยวได้ รวมใจช่วยชาติ,ข่าวจริง
2132.0,กรมบัญชีกลาง อนุมัติขึ้นเงินเดือนผู้พิทักษ์ป่า ,ข่าวจริง
2628.0,กรมอุทยานฯ ให้แจ้งครอบครองสัตว์ป่าควบคุมสัตว์ป่าควบคุมชนิด ก. ภายใน 16 มี.ค. 66 ,ข่าวจริง
8648.0,"เตรียมพัฒนาท่าเรือคลองเตย 2,000 ไร่ ให้กลายเป็นพื้นที่สาธารณะและพาณิชย์ ",ข่าวจริง
